Date,N,SCORE,City,Avg_Temp
2013-01-09,209815,0.5281626085599217,Texas,18.0
2013-01-10,169689,0.5364352434983999,Texas,16.4
2013-01-11,1,0.584472,Texas,14.9
2013-01-13,1,0.848807,Texas,9.1
2013-01-15,2,0.395996,Texas,3.5
2013-01-16,88275,0.529670411973945,Texas,5.5
2013-01-17,190230,0.5357546335961729,Texas,7.2
2013-01-18,188028,0.5400253550907311,Texas,8.8
2013-01-19,170970,0.5466829483242673,Texas,9.9
2013-01-20,182266,0.5454804331581314,Texas,12.1
2013-01-21,182692,0.5377570200720339,Texas,13.5
2013-01-22,168781,0.5268785808532951,Texas,13.4
2013-01-23,190086,0.5307138083288616,Texas,15.4
2013-01-24,190931,0.5359577892746595,Texas,19.6
2013-01-25,188332,0.5395418520432003,Texas,20.4
2013-01-26,172318,0.5440819802980535,Texas,20.4
2013-01-27,184363,0.5389748040821639,Texas,19.7
2013-01-28,198302,0.5340714328498956,Texas,22.8
2013-01-29,202092,0.5287129627051046,Texas,22.5
2013-01-30,190398,0.5304434580142647,Texas,13.3
2013-01-31,174916,0.5343795468510599,Texas,10.9
2013-02-01,177537,0.5432153900313736,Texas,13.6
2013-02-02,161061,0.5492044019657147,Texas,15.4
2013-02-03,178211,0.5478178371761563,Texas,15.5
2013-02-04,225177,0.5364764458847928,Texas,16.7
2013-02-05,186266,0.5319856523412754,Texas,20.1
2013-02-06,178966,0.530974963099136,Texas,17.6
2013-02-07,141511,0.5351941647999096,Texas,18.0
2013-02-08,132381,0.5392077097846367,Texas,16.2
2013-02-09,126278,0.5442131201713679,Texas,15.5
2013-02-10,137142,0.5429457299733124,Texas,19.3
2013-02-11,156416,0.5384694166006035,Texas,13.1
2013-02-12,143416,0.5297533093308976,Texas,13.8
2013-02-13,137694,0.5323146745682455,Texas,11.5
2013-02-14,135859,0.560974646707248,Texas,10.4
2013-02-15,132953,0.5476579801057516,Texas,11.4
2013-02-16,130504,0.5486129866594128,Texas,9.3
2013-02-17,143421,0.5437730883831516,Texas,13.0
2013-02-18,158469,0.5283596209605664,Texas,19.4
2013-02-19,154040,0.527920589885744,Texas,14.0
2013-02-20,158111,0.5303109140983233,Texas,12.6
2013-02-21,157166,0.5316127410063245,Texas,19.4
2013-02-22,156303,0.5403606080113625,Texas,14.7
2013-02-23,144595,0.5453709991839275,Texas,13.8
2013-02-24,154273,0.5399955850083942,Texas,14.4
2013-02-25,170667,0.5282006854224894,Texas,17.1
2013-02-26,165753,0.5279964899820817,Texas,11.6
2013-02-27,147896,0.5284851955428138,Texas,12.9
2013-02-28,150978,0.5329907335969479,Texas,9.7
2013-03-01,147856,0.5428278542162643,Texas,10.5
2013-03-02,143795,0.5465715833095727,Texas,8.7
2013-03-03,150173,0.5444341006306059,Texas,10.6
2013-03-04,164356,0.5299254028207062,Texas,19.5
2013-03-06,43182,0.5351612117780556,Texas,11.6
2013-03-07,170353,0.5376512859239344,Texas,12.7
2013-03-08,175631,0.546985823345537,Texas,15.5
2013-03-09,171982,0.5601905037910944,Texas,20.0
2013-03-10,182059,0.557642849741018,Texas,17.6
2013-03-11,191260,0.5505746464028025,Texas,11.7
2013-03-12,188166,0.5503934415409797,Texas,11.9
2013-03-14,2,0.569105,Texas,15.0
2013-03-16,1,0.789092,Texas,20.5
2013-03-17,103110,0.543109380496557,Texas,21.7
2013-03-18,197735,0.5225698554428907,Texas,24.5
2013-03-19,199597,0.5286865761609644,Texas,20.8
2013-03-20,195624,0.5301618972058643,Texas,18.2
2013-03-21,191731,0.5333288309037141,Texas,17.1
2013-03-22,187502,0.535631751111988,Texas,23.6
2013-03-23,165725,0.5375409629808418,Texas,20.3
2013-03-24,179349,0.5386666851947879,Texas,14.4
2013-03-25,194554,0.5261419707330612,Texas,10.1
2013-03-26,189625,0.5330184301542518,Texas,10.4
2013-03-27,80043,0.5332669578601501,Texas,12.0
2013-03-29,105152,0.5379117873649574,Texas,18.4
2013-04-02,107966,0.5240286169720096,Texas,19.4
2013-04-03,207476,0.52718902097592,Texas,17.3
2013-04-04,195173,0.5333785518591198,Texas,11.5
2013-04-05,190436,0.5379817016057888,Texas,13.1
2013-04-06,167878,0.5468694396406915,Texas,16.8
2013-04-07,175340,0.5389316225789893,Texas,20.3
2013-04-08,199637,0.5293717872037749,Texas,22.3
2013-04-09,189739,0.530031738651516,Texas,23.3
2013-04-10,1,0.767679,Texas,22.3
2013-04-11,12281,0.5412419589609966,Texas,11.4
2013-04-12,180278,0.538176589999889,Texas,16.2
2013-04-13,166766,0.5422180643596417,Texas,17.8
2013-04-14,173285,0.5380919859826298,Texas,19.3
2013-04-16,189891,0.5252464569358211,Texas,24.4
2013-04-17,184471,0.5279001229786795,Texas,23.6
2013-04-18,115537,0.5272536648346416,Texas,21.6
2013-04-19,177213,0.5382421897716307,Texas,12.6
2013-04-20,156382,0.5508520207057077,Texas,13.2
2013-04-21,163309,0.541586802858385,Texas,15.6
2013-04-22,183155,0.528883343266632,Texas,18.2
2013-05-01,193016,0.5284705338624777,Texas,23.1
2013-05-02,202320,0.5280688670719652,Texas,22.0
2013-05-03,187531,0.5350623969690343,Texas,13.2
2013-05-04,1,0.39166,Texas,15.9
2013-05-05,178780,0.540510866511914,Texas,18.0
2013-05-06,190235,0.5237204059400216,Texas,17.5
2013-05-07,211564,0.5289333149023463,Texas,21.4
2013-05-08,201748,0.5281341750054523,Texas,22.7
2013-05-09,209522,0.526091063391911,Texas,22.7
2013-05-10,204339,0.531027202017236,Texas,22.0
2013-05-11,181999,0.5420372580728464,Texas,23.1
2013-05-12,173257,0.5492114678425691,Texas,22.7
2013-05-13,195244,0.5254625781586117,Texas,20.6
2013-05-14,197342,0.527891763593153,Texas,21.2
2013-05-15,197102,0.5260496388367444,Texas,22.3
2013-05-16,209707,0.5248240689104322,Texas,24.2
2013-05-17,202217,0.5359650026506179,Texas,26.0
2013-05-18,174053,0.5430452905551757,Texas,27.2
2013-05-19,183304,0.5377612632512111,Texas,26.9
2013-05-20,209753,0.5260993299166161,Texas,27.4
2013-05-21,216147,0.5221734406861996,Texas,27.5
2013-05-22,203212,0.5283831166958644,Texas,25.9
2013-05-23,211001,0.528067451049995,Texas,26.4
2013-05-24,204065,0.5309815545879989,Texas,26.9
2013-05-25,187761,0.5339830752925261,Texas,25.7
2013-05-26,181309,0.5369491321611172,Texas,27.0
2013-05-27,203090,0.5321621691122161,Texas,26.7
2013-05-28,223996,0.5259812687681922,Texas,26.8
2013-05-29,227400,0.5303867811829375,Texas,26.7
2013-05-31,226453,0.5337863081699072,Texas,28.9
2013-06-01,195742,0.5396130683041964,Texas,29.2
2013-06-02,204496,0.535363339635005,Texas,26.0
2013-06-03,229088,0.5290575707326441,Texas,25.8
2013-06-04,238242,0.5311729126392492,Texas,26.8
2013-06-05,235412,0.5293263547440232,Texas,27.6
2013-06-06,236419,0.5304714274191159,Texas,29.0
2013-06-07,237032,0.5387160825500354,Texas,24.9
2013-06-08,204271,0.5402375146839247,Texas,25.3
2013-06-09,206872,0.534134869697204,Texas,25.3
2013-06-10,244009,0.5309651863455855,Texas,25.9
2013-06-11,237040,0.5282463038137023,Texas,27.9
2013-06-12,253217,0.5294007503959055,Texas,28.8
2013-06-13,237479,0.5293942554752209,Texas,29.1
2013-06-14,246256,0.5322415660613344,Texas,29.8
2013-06-15,216909,0.5343307721532993,Texas,29.9
2013-06-16,210630,0.5403521212030574,Texas,29.7
2013-06-17,248432,0.5294884892566175,Texas,29.9
2013-06-18,77343,0.5364119454249253,Texas,29.7
2013-06-23,3,0.3435943333333333,Texas,29.2
2013-06-24,2,0.6988894999999999,Texas,29.3
2013-06-25,248379,0.5304117567225892,Texas,30.2
2013-06-26,236062,0.5310580025374689,Texas,30.4
2013-06-27,1,0.89302,Texas,30.2
2013-06-28,210215,0.533836735960802,Texas,30.4
2013-06-29,76714,0.5439996622520009,Texas,32.7
2013-06-30,240564,0.5379704826948337,Texas,32.3
2013-07-01,280707,0.5414137727808711,Texas,28.9
2013-07-02,255235,0.5311756785002058,Texas,27.8
2013-07-03,259020,0.5358668798625588,Texas,28.3
2013-07-04,236287,0.5518240452881453,Texas,28.4
2013-07-05,219302,0.5405238831064012,Texas,28.4
2013-07-06,242300,0.5377622837845645,Texas,29.1
2013-07-07,240321,0.5357358716092226,Texas,28.0
2013-07-08,268562,0.5282315066762981,Texas,27.0
2013-07-09,252788,0.5276413263683403,Texas,28.7
2013-07-10,247864,0.526775974130975,Texas,29.6
2013-07-11,253985,0.5288249913892552,Texas,30.4
2013-07-12,1,0.8748940000000001,Texas,30.5
2013-07-14,1,0.406646,Texas,29.6
2013-07-15,1,0.8791559999999999,Texas,25.4
2013-07-16,1,0.5546939999999999,Texas,25.8
2013-07-17,2,0.6410475,Texas,25.1
2013-07-18,1,0.690593,Texas,27.6
2013-07-19,238762,0.5325023557433762,Texas,26.3
2013-07-20,222732,0.5290849043648869,Texas,25.3
2013-07-21,217181,0.5284390072243889,Texas,26.2
2013-07-22,242854,0.5227160680697044,Texas,29.3
2013-07-24,2,0.3442809999999999,Texas,29.3
2013-07-25,2,0.6576529999999999,Texas,30.1
2013-07-26,1,0.408754,Texas,30.2
2013-07-27,1,0.088793,Texas,29.6
2013-07-28,1,0.256483,Texas,28.0
2013-07-30,1,0.576084,Texas,29.5
2013-08-05,3,0.6820676666666667,Texas,30.6
2013-08-06,2,0.9079905,Texas,30.7
2013-08-07,2,0.5685235,Texas,30.9
2013-08-09,2,0.6738075,Texas,29.9
2013-08-11,1,0.15812,Texas,28.1
2013-08-13,1,0.568325,Texas,30.7
2013-08-15,2,0.9031055,Texas,25.3
2013-08-16,3,0.5013773333333332,Texas,27.6
2013-08-18,1,0.899214,Texas,26.7
2013-08-20,2,0.957491,Texas,26.7
2013-08-22,2,0.6730255,Texas,28.8
2013-08-26,2,0.8551285,Texas,25.3
2013-08-31,1,0.802346,Texas,29.4
2013-09-01,1,0.8827020000000001,Texas,29.1
2013-09-03,2,0.5262640000000001,Texas,30.3
2013-09-04,1,0.626836,Texas,30.6
2013-09-05,1,0.4208699999999999,Texas,28.3
2013-09-07,1,0.804383,Texas,26.7
2013-09-08,2,0.3341765,Texas,26.3
2013-09-09,2,0.4165514999999999,Texas,27.4
2013-09-10,2,0.6460859999999999,Texas,27.1
2013-09-12,1,0.636871,Texas,27.9
2013-09-13,2,0.720853,Texas,28.2
2013-09-14,2,0.791873,Texas,28.6
2013-09-15,3,0.4898723333333333,Texas,27.3
2013-09-16,1,0.626391,Texas,27.1
2013-09-19,3,0.5267953333333334,Texas,27.4
2013-09-21,1,0.476887,Texas,23.7
2013-09-22,1,0.680258,Texas,23.7
2013-09-23,35587,0.5142092147975383,Texas,25.4
2013-09-24,69025,0.521664235407461,Texas,28.1
2013-09-25,98321,0.5194234854405467,Texas,26.6
2013-09-26,97314,0.5213841874344903,Texas,26.2
2013-09-27,94784,0.5284289244176232,Texas,26.0
2013-09-28,89003,0.534652731593317,Texas,26.2
2013-09-29,97197,0.527055845993189,Texas,26.1
2013-09-30,100155,0.5117328899306075,Texas,25.8
2013-10-01,216271,0.5133213377475482,Texas,26.3
2013-10-02,196007,0.519659223461407,Texas,24.8
2013-10-03,190345,0.524656370616512,Texas,25.8
2013-10-04,185901,0.5297865551825971,Texas,26.1
2013-10-05,179167,0.5370973971434471,Texas,27.3
2013-10-06,210428,0.5338587610584142,Texas,20.8
2013-10-07,210545,0.5190425138663942,Texas,19.9
2013-10-08,200975,0.5198023592735415,Texas,18.8
2013-10-09,152450,0.5212247139258773,Texas,20.0
2013-10-10,201447,0.5251152037409342,Texas,21.9
2013-10-11,199612,0.5248827578602488,Texas,24.3
2013-10-12,197937,0.5338040217493444,Texas,26.1
2013-10-13,216295,0.5240786575001732,Texas,23.1
2013-10-14,234981,0.516821242253629,Texas,24.4
2013-10-15,229598,0.5214524248991715,Texas,25.3
2013-10-16,234205,0.5215069952306739,Texas,22.2
2013-10-17,211904,0.5262883219618316,Texas,19.1
2013-10-18,95554,0.5298057595077129,Texas,17.4
2013-10-19,99857,0.5368404749191343,Texas,17.8
2013-10-20,205580,0.5305799939488276,Texas,14.9
